33-3011	0.888333333333	0.111666666667	0.0	0.278333333333	0.611666666667	0.611666666667	1
43-4141	0.221666666667	0.166666666667	0.0	0.555	0.778333333333	0.945	3
53-7011	0.945	0.0	0.0	0.0	0.221666666667	0.278333333333	11
17-2041	0.888333333333	0.945	0.166666666667	0.0	0.333333333333	0.445	10
39-7011	0.221666666667	0.055	0.278333333333	0.945	0.611666666667	0.055	5
39-7012	0.333333333333	0.166666666667	0.278333333333	0.5	0.888333333333	0.778333333333	3
47-2131	0.945	0.055	0.0	0.0	0.111666666667	0.221666666667	11
47-2132	1.0	0.5	0.111666666667	0.0	0.111666666667	0.666666666667	0
25-2023	0.055	0.555	0.721666666667	1.0	0.278333333333	0.555	7
25-2022	0.221666666667	0.388333333333	0.666666666667	1.0	0.388333333333	0.333333333333	6
25-2021	0.055	0.445	0.555	1.0	0.221666666667	0.5	6
43-9041	0.0	0.166666666667	0.0	0.333333333333	0.611666666667	0.945	2
47-4041	0.945	0.333333333333	0.0	0.111666666667	0.221666666667	0.445	11
17-2141	0.888333333333	0.945	0.278333333333	0.166666666667	0.111666666667	0.5	11
13-2099	0.221666666667	0.945	0.445	0.055	0.333333333333	0.778333333333	11
43-3031	0.221666666667	0.221666666667	0.0	0.111666666667	0.445	1.0	1
53-6021	0.945	0.0	0.0	0.278333333333	0.388333333333	0.778333333333	0
33-9011	0.945	0.388333333333	0.055	0.5	0.166666666667	0.5	1
11-3071	0.278333333333	0.166666666667	0.111666666667	0.166666666667	1.0	0.721666666667	3
39-6012	0.278333333333	0.0	0.278333333333	0.778333333333	0.721666666667	0.388333333333	5
39-3012	0.555	0.0	0.055	0.333333333333	0.721666666667	0.945	2
47-5051	1.0	0.278333333333	0.055	0.0	0.055	0.445	11
13-2061	0.055	0.333333333333	0.055	0.166666666667	0.945	0.778333333333	3
11-9141	0.333333333333	0.0	0.055	0.445	1.0	0.778333333333	3
43-4021	0.278333333333	0.221666666667	0.166666666667	0.278333333333	0.555	0.945	2
43-3041	0.5	0.055	0.0	0.278333333333	0.611666666667	1.0	2
53-7062	1.0	0.0	0.0	0.0	0.111666666667	0.221666666667	11
51-7031	1.0	0.388333333333	0.611666666667	0.0	0.0	0.555	11
51-7032	1.0	0.555	0.5	0.0	0.055	0.5	11
53-1011	0.778333333333	0.278333333333	0.055	0.166666666667	1.0	0.445	2
51-3023	1.0	0.166666666667	0.111666666667	0.0	0.278333333333	0.666666666667	0
51-3022	1.0	0.055	0.0	0.0	0.055	0.166666666667	11
51-3021	0.945	0.111666666667	0.055	0.055	0.5	0.611666666667	1
19-3051	0.333333333333	0.945	0.5	0.166666666667	0.611666666667	0.333333333333	8
29-1071	0.5	0.888333333333	0.166666666667	0.888333333333	0.111666666667	0.278333333333	9
51-4034	1.0	0.611666666667	0.166666666667	0.0	0.055	0.555	11
13-1111	0.055	0.888333333333	0.111666666667	0.221666666667	0.833333333333	0.555	1
39-9031	0.721666666667	0.111666666667	0.333333333333	1.0	0.555	0.055	4
39-9032	0.445	0.0	0.555	0.888333333333	0.778333333333	0.221666666667	5
29-2071	0.166666666667	0.0	0.0	0.221666666667	0.445	1.0	1
21-1022	0.0	0.5	0.388333333333	1.0	0.388333333333	0.333333333333	7
21-1023	0.0	0.611666666667	0.555	1.0	0.278333333333	0.333333333333	7
21-1021	0.0	0.388333333333	0.445	1.0	0.555	0.333333333333	5
53-4041	1.0	0.278333333333	0.0	0.278333333333	0.333333333333	0.721666666667	0
